id,name,position,team,total_points,projected_total_points,rank
4044121,Isaiah Wright,WR,WSH,32.8,19.9,127
2983319,Troymaine Pope,RB,LAC,15.8,0.0,111
3042876,Ryan Finley,QB,CIN,19.16,10.37,50
11270,Jordy Nelson,WR,None,0.0,0.0,220
4373673,John Hightower,WR,PHI,23.8,4.56,138
15948,Matt Barkley,QB,BUF,9.28,18.72,61
3921564,Auden Tate,WR,CIN,22.0,22.2,147
3126367,Bo Scarbrough,RB,SEA,3.1,0.0,144
3068939,Aldrick Rosas,K,JAX,36.0,0.0,33
4035003,Jacob Eason,QB,IND,0.0,0.0,82
2971718,Marcus Johnson,WR,TEN,32.5,0.0,128
12482,Mark Sanchez,QB,None,0.0,0.0,83
3047968,Chad Beebe,WR,MIN,40.1,3.98,117
2972236,Nathan Peterman,QB,OAK,1.9,9.17,71
3123986,Mike Thomas,WR,CIN,23.8,6.56,139
15839,Marquise Goodwin,WR,PHI,0.0,0.0,221
4039607,J.J. Taylor,RB,NE,11.9,8.73,123
3128444,Matthew Wright,K,DET,21.0,7.25,38
3722362,Brett Rypien,QB,DEN,11.3,0.0,59
3052897,Durham Smythe,TE,MIA,45.8,11.0,44
2976516,T.J. Yeldon,RB,BUF,15.7,17.37,113
3917067,Bisi Johnson,WR,MIN,27.9,42.28,133
3046409,Alex Collins,RB,SEA,20.6,0.0,102
4261020,Trenton Cannon,RB,CAR,6.4,14.78,137
4012556,C.J. Ham,RB,MIN,21.5,29.31,97
3128724,Isaiah McKenzie,WR,BUF,84.58,17.95,72
2148,Sebastian Janikowski,K,None,0.0,0.0,48
9614,Marcedes Lewis,TE,GB,33.7,22.75,54
2980148,C.J. Prosise,RB,None,10.2,0.0,126
3917668,Alec Ingold,RB,OAK,23.4,11.52,96
9705,Brandon Marshall,WR,None,0.0,0.0,222
4044452,Kaden Smith,TE,NYG,20.2,28.26,67
4050373,Quez Watkins,WR,PHI,20.1,0.0,152
4034949,Eddy Pineiro,K,CHI,0.0,0.0,49
13226,Andre Roberts,WR,BUF,1.1,9.96,212
2991662,Mack Hollins,WR,MIA,29.6,7.82,131
3051806,Ricky Seals-Jones,TE,KC,0.0,0.8,115
3122920,Ryan Izzo,TE,NE,24.4,14.94,63
4198676,Adam Shaheen,TE,MIA,39.0,3.97,49
3125116,D'Onta Foreman,RB,TEN,16.5,0.0,110
3127306,Dante Pettis,WR,NYG,13.6,8.61,163
4034950,Freddie Swain,WR,SEA,34.4,4.25,126
16121,Luke Willson,TE,SEA,1.7,3.19,104
13213,LeGarrette Blount,RB,None,0.0,0.0,174
15168,Case Keenum,QB,CLE,1.84,24.18,72
3047876,KhaDarel Hodge,WR,CLE,23.5,14.24,141
4035015,Riley Ridley,WR,CHI,5.9,15.1,184
4036189,Thaddeus Moss,TE,WSH,0.0,0.0,116
15864,Geno Smith,QB,SEA,1.12,11.69,75
3886377,Josh Rosen,QB,SF,0.0,0.0,84
3915486,Tyler Conklin,TE,MIN,34.9,13.92,53
3915522,KJ Hill Jr.,WR,LAC,8.8,10.21,174
17480,Sergio Castillo,K,NYJ,31.0,0.0,34
2508079,James O'Shaughnessy,TE,JAX,40.2,41.63,47
14221,Doug Baldwin,WR,None,0.0,0.0,223
15887,Ryan Griffin,TE,NYJ,13.1,27.04,78
12477,Brian Hoyer,QB,NE,2.0,0.0,70
4039436,Malcolm Perry,WR,MIA,20.2,14.01,151
2576450,Derek Watt,RB,PIT,0.0,7.2,175
3118892,Justin Watson,WR,TB,12.9,29.67,164
4240861,Dalton Keene,TE,NE,3.1,20.14,98
2979590,Jesse James,TE,DET,31.9,37.58,56
3124537,KeeSean Johnson,WR,ARI,24.8,20.81,136
3059722,Zay Jones,WR,OAK,29.56,13.12,132
2514206,Blake Bell,TE,DAL,16.7,23.82,75
4035019,Javon Wims,WR,CHI,14.0,21.76,161
16143,Josh Hill,TE,None,14.6,32.63,76
2573300,Jay Ajayi,RB,None,0.0,0.0,176
14135,Anthony Sherman,RB,KC,7.8,11.43,131
4248504,Isaiah Coulter,WR,HOU,0.0,0.0,224
4408988,Malik Taylor,WR,GB,16.0,13.41,159
2980073,Jeremy Sprinkle,TE,WSH,1.1,41.88,110
4038815,Rico Dowdle,RB,DAL,2.4,15.84,147
4240689,Jake Fromm,QB,BUF,0.0,0.0,85
9761,Delanie Walker,TE,TEN,0.0,0.0,117
3121409,Noah Brown,WR,DAL,22.8,14.95,144
17051,Albert Wilson,WR,MIA,0.0,0.0,225
4036163,Kelvin Harmon,WR,WSH,0.0,0.0,226
2977800,Alex Erickson,WR,CIN,16.6,4.33,158
2511973,Eric Tomlinson,TE,BAL,0.0,0.0,118
2576399,Nick Vannett,TE,DEN,22.5,10.83,66
3115255,Brandon Powell,WR,ATL,23.6,17.79,140
2565969,Taylor Heinicke,QB,WSH,11.68,0.0,58
2974317,Andy Janovich,RB,CLE,2.7,9.19,145
3123944,Qadree Ollison,RB,ATL,0.3,17.76,166
3843945,Foster Moreau,TE,OAK,29.5,29.43,60
3048897,Pharoh Cooper,WR,CAR,9.8,24.14,170
4329472,Nick Keizer,TE,KC,7.3,14.41,85
13987,Blaine Gabbert,QB,TB,15.32,19.89,53
4037591,Joe Reed,WR,LAC,8.9,24.24,173
3917940,Hakeem Butler,WR,None,0.0,0.0,227
3126246,Dontrell Hilliard,RB,HOU,5.5,0.0,139
3045169,Tim Boyle,QB,GB,-0.9,4.67,127
3916204,James Proche II,WR,BAL,1.9,6.4,206
4039057,Lil'Jordan Humphrey,WR,NO,12.1,0.0,166
3135726,Jon Brown,K,None,3.0,0.0,43
3040206,Chris Streveler,QB,ARI,7.7,0.06,64
4040623,Austin Mack,WR,NYG,12.6,2.13,165
3917569,Ja'Marcus Bradley,WR,CLE,8.5,0.0,176
3126002,Christian Blake,WR,ATL,20.6,33.03,149
1440,Phil Dawson,K,None,0.0,0.0,50
3044720,Joshua Dobbs,QB,PIT,2.08,0.0,69
4333,Matt Bryant,K,None,0.0,0.0,51
16724,Blake Bortles,QB,LAR,0.0,0.0,86
3120588,Darrius Shepherd,WR,None,5.1,0.0,187
3115349,Jakob Johnson,RB,NE,13.5,5.71,119
16730,Kelvin Benjamin,WR,None,0.0,0.0,228
4040790,Jason Huntley,RB,PHI,2.4,2.35,148
16886,Martavis Bryant,WR,None,0.0,0.0,229
4212884,Alex Armah,RB,CAR,5.2,3.32,140
2515270,Michael Burton,RB,NO,6.6,6.88,136
2574630,Jeff Driskel,QB,DEN,30.08,10.96,45
2969896,Max McCaffrey,WR,None,0.0,0.0,230
8544,Darren Sproles,RB,PHI,0.0,0.0,177
3040470,Cethan Carter,RB,CIN,7.8,6.27,132
12563,Michael Crabtree,WR,ARI,0.0,0.0,231
3915097,Antonio Callaway,WR,None,3.0,0.0,198
3085107,Jake Kumerow,WR,BUF,8.7,0.0,175
17463,Diontae Spencer,WR,DEN,12.0,7.74,167
2982828,Tajae Sharpe,WR,KC,0.0,13.59,232
3929645,Juwan Johnson,WR,NO,5.9,5.8,185
3040137,Derrick Willies,WR,CLE,0.0,0.0,233
3921690,Josh Oliver,TE,JAX,0.0,0.0,119
5615,Matt Schaub,QB,ATL,-0.4,13.41,126
3059766,Deon Yelder,TE,KC,7.1,0.81,88
17177,Allen Hurns,WR,MIA,0.0,0.0,234
16810,AJ McCarron,QB,HOU,0.8,10.95,76
3115913,Geronimo Allison,WR,DET,0.0,0.0,235
13197,Sam Bradford,QB,None,0.0,0.0,87
13216,Demaryius Thomas,WR,None,0.0,0.0,236
4242540,Isaiah Hodgins,WR,BUF,0.0,0.0,237
2970726,Maxx Williams,TE,ARI,20.2,23.63,68
16318,Demetrius Harris,TE,CHI,8.0,22.01,84
17315,Keith Smith,RB,ATL,12.1,5.65,121
16486,Brett Maher,K,ARI,0.0,0.0,52
2575965,Elijhaa Penny,RB,NYG,4.5,10.84,141
3051889,Laquon Treadwell,WR,ATL,19.9,0.0,153
3843217,Chandler Cox,RB,None,1.9,0.0,151
3118954,Jaeden Graham,TE,ATL,4.0,17.75,97
3916566,K.J. Osborn,WR,MIN,0.0,8.23,238
3123074,Tyre Brady,WR,JAX,0.0,0.0,239
3139456,Cameron Batson,WR,TEN,24.0,0.0,137
3914151,Josiah Deguara,TE,GB,1.7,14.37,105
11387,Matthew Slater,WR,NE,0.0,0.0,240
3975763,Greg Joseph,K,TB,0.0,0.0,53
4241940,Javon Leake,RB,WSH,0.0,0.0,178
4035611,Gabe Nabers,RB,LAC,17.7,0.16,107
3115365,Trey Quinn,WR,OAK,0.0,0.0,241
17437,Taylor Gabriel,WR,CHI,0.0,0.0,242
3916209,Xavier Jones,RB,LAR,0.0,5.57,179
2980460,Gehrig Dieter,WR,KC,1.5,0.0,211
4038220,Cole McDonald,QB,ARI,0.0,0.0,88
2517017,Sean Mannion,QB,MIN,0.0,7.99,89
3051869,Quincy Adeboyejo,WR,NE,0.0,0.0,243
16787,Marqise Lee,WR,NE,0.0,0.0,244
3115252,Will Grier,QB,CAR,0.0,0.0,90
3052413,Matthew McCrane,K,CLE,0.0,0.0,54
4611153,Taylor Russolino,K,DEN,0.0,0.0,55
3930298,Noah Togiai,TE,IND,0.0,4.25,120
3918003,Brycen Hopkins,TE,LAR,0.0,7.26,121
14885,Doug Martin,RB,None,0.0,0.0,180
3933327,Kahale Warring,TE,HOU,5.0,0.94,94
2580216,DeAndre Carter,WR,CHI,-0.7,16.4,393
3122716,Buddy Howell,RB,HOU,7.2,0.37,134
4036275,Sean McKeon,TE,DAL,0.0,7.41,122
3929924,Zach Gentry,TE,PIT,0.0,8.26,123
2973626,C.J. Board,WR,NYG,15.9,7.35,160
3002265,Dwayne Washington,RB,NO,1.5,2.23,155
16791,Donte Moncrief,WR,NE,2.4,0.0,202
2576854,Stephen Anderson,TE,LAC,14.6,0.0,77
15980,Levine Toilolo,TE,NYG,7.1,8.33,89
3917558,Brandon Wright,K,LAR,1.0,0.0,44
2508256,MyCole Pruitt,TE,TEN,25.4,20.24,62
14851,Terrelle Pryor Sr.,WR,None,0.0,0.0,245
4055171,Anthony Gordon,QB,KC,0.0,0.0,91
15245,Giorgio Tavecchio,K,None,0.0,0.0,56
2978308,Jaydon Mickens,WR,TB,9.3,12.41,171
9592,Vernon Davis,TE,WSH,0.0,0.0,124
3916564,Tyree Jackson,QB,BUF,0.0,0.0,92
3052166,Darrell Daniels,TE,ARI,19.2,7.79,69
4039505,Reggie Gilliam,RB,BUF,8.6,4.13,129
16976,Chandler Catanzaro,K,None,0.0,0.0,57
4243318,Hunter Bryant,TE,DET,4.9,10.26,95
2531358,Chris Manhertz,TE,CAR,8.2,15.95,83
2577189,Brett Hundley,QB,ARI,0.0,11.9,93
17402,Seth Roberts,WR,None,5.1,7.69,188
3042749,Logan Woodside,QB,TEN,1.28,9.09,74
3042429,Wendell Smallwood,RB,PIT,0.0,0.0,181
14099,Luke Stocker,TE,ATL,9.8,24.59,81
15994,Theo Riddick,RB,OAK,8.2,0.0,130
15918,Caleb Sturgis,K,None,0.0,0.0,58
3122154,Khari Blasingame,RB,TEN,5.9,25.13,138
3127051,Devlin Hodges,QB,PIT,0.0,0.0,94
4294520,Brandon Zylstra,WR,CAR,5.1,3.9,189
14879,Brock Osweiler,QB,None,0.0,0.0,95
3916927,Will Hastings,WR,None,0.0,0.0,246
3915772,Jared Pinkney,TE,TEN,0.0,0.0,125
5557,Ben Watson,TE,NE,0.0,0.0,126
3045264,Troy Fumagalli,TE,DEN,18.0,0.0,72
3119317,Nsimba Webster,WR,LAR,-2.0,5.67,395
4040732,Raymond Calais,RB,LAR,0.0,2.32,182
14215,Lee Smith,TE,BUF,17.5,6.79,73
4242557,Colby Parkinson,TE,SEA,2.6,0.0,100
8644,Matt Cassel,QB,None,0.0,0.0,96
3123857,Austin Walter,RB,SF,3.5,0.0,142
3929785,Nick Westbrook-Ikhine,WR,TEN,4.8,0.88,191
2971830,JoJo Natson,WR,CLE,0.3,1.56,214
4034964,Tyrie Cleveland,WR,DEN,9.3,0.52,172
4036149,Nate Stanley,QB,MIN,0.0,0.0,97
3916721,LeVante Bellamy,RB,DEN,2.1,0.0,149
3122168,Trent Sherfield,WR,ARI,7.5,16.13,181
3052056,River Cracraft,WR,SF,7.1,0.0,182
14167,Taiwan Jones,RB,BUF,0.0,0.0,183
15921,Kenjon Barner,RB,TB,0.0,0.0,184
4042808,Artavis Pierce,RB,CHI,9.4,0.0,127
3886598,Jauan Jennings,WR,SF,0.0,0.0,247
3929637,Dan Chisena,WR,MIN,0.0,3.28,248
17421,Senorise Perry,RB,TEN,0.9,10.66,160
17133,Isaiah Crowell,RB,None,0.0,0.0,185
3843603,Jazz Ferguson,WR,None,0.0,0.0,249
4042112,Adrian Killins Jr.,RB,PHI,-0.5,0.0,273
14085,Virgil Green,TE,LAC,12.5,25.17,79
4038533,Darius Anderson,RB,IND,0.0,0.0,186
4046715,Trishton Jackson,WR,LAR,0.0,3.63,250
4329471,J.J. Jones,WR,None,0.0,0.0,251
3116384,Carson Meier,TE,None,0.0,0.0,127
3043225,Steven Mitchell Jr.,WR,HOU,8.5,0.0,177
3155188,Vyncint Smith,WR,NYJ,1.8,0.0,207
4035006,Elijah Holyfield,RB,PHI,0.0,0.0,187
2974503,Reggie Begelton,WR,GB,0.0,0.0,252
3120590,Easton Stick,QB,LAC,-0.04,0.0,125
15284,Bradley Sowell,TE,None,0.0,0.0,128
3046399,Marcus Kemp,WR,KC,1.6,0.27,210
3115928,Malik Turner,WR,DAL,0.0,7.61,253
3116158,Jason Cabinda,RB,DET,1.8,0.0,153
14083,Bruce Miller,RB,JAX,0.7,0.0,163
4035379,Jordan Thomas,TE,IND,6.8,0.0,90
3917546,Penny Hart,WR,SEA,2.7,1.0,200
3046704,Geoff Swaim,TE,TEN,18.8,6.27,70
2974339,Austin Carr,WR,NO,10.2,0.0,169
3087801,Nick Fitzgerald,QB,None,0.0,0.0,98
3053732,Jordan Chunn,RB,NYG,0.0,0.0,188
14332,Patrick DiMarco,RB,None,0.0,0.0,189
15653,Jamize Olawale,RB,DAL,0.0,0.0,190
14471,Nick Bellore,RB,SEA,1.9,0.0,152
2970090,Trey Edmunds,RB,PIT,0.0,0.0,191
15062,Travis Benjamin,WR,SF,0.0,0.0,254
3054845,Robert Foster,WR,WSH,4.7,0.0,193
2519013,Daniel Brown,TE,NYJ,4.1,7.17,96
4054085,Dezmon Patmon,WR,IND,0.0,3.34,255
2576019,Josh Doctson,WR,NYJ,0.0,0.0,256
3138760,Ventell Bryant,WR,CAR,0.0,0.0,257
3914395,James Morgan,QB,NYJ,0.0,1.88,99
3116188,David Blough,QB,DET,1.76,0.0,73
3129302,DeShone Kizer,QB,TEN,0.0,0.0,100
16040,C.J. Anderson,RB,DET,0.0,0.0,192
13272,Ed Dickson,TE,None,0.0,0.0,129
3122799,Jonathan Hilliman,RB,None,0.0,0.0,193
14878,Brandon Weeden,QB,None,0.0,0.0,101
3042494,Elijah McGuire,RB,MIA,0.0,0.0,194
2576581,Chris Moore,WR,BAL,0.0,6.05,258
16781,Paul Richardson Jr.,WR,None,0.0,0.0,259
2978124,D.J. Foster,RB,ARI,1.4,0.0,156
3933064,John Ursua,WR,SEA,0.0,0.0,260
2972331,Mason Schreck,TE,CIN,0.0,0.0,130
3728254,Deon Cain,WR,BAL,0.0,0.0,261
4061956,Ashton Dulin,WR,IND,7.9,3.61,180
14129,Bilal Powell,RB,None,0.0,0.0,195
4240626,Jeff Thomas,WR,None,0.0,0.0,262
16945,De'Anthony Thomas,WR,BAL,0.0,0.0,263
3052143,Khalfani Muhammad,RB,ARI,0.0,0.0,196
3915174,Terry Godwin,WR,JAX,5.0,0.0,190
2576395,Devin Smith,WR,NE,0.0,0.0,264
16795,Austin Seferian-Jenkins,TE,None,0.0,0.0,131
2972515,Cooper Rush,QB,DAL,0.0,0.0,102
3116132,Garrett Dickerson,TE,None,0.0,0.0,132
16140,Ryan Griffin,QB,TB,0.0,0.0,103
13587,Chris Ivory,RB,None,0.0,0.0,197
2580330,Temarrick Hemingway,TE,WSH,1.5,0.0,108
3791110,Tommy Stevens,TE,CAR,2.4,0.0,101
3931391,Trenton Irwin,WR,CIN,1.0,0.0,213
2979501,Nate Sudfeld,QB,PHI,-1.52,0.0,128
11394,Josh Johnson,QB,DET,0.0,0.0,104
3914534,Jeremy Cox,RB,DEN,0.0,0.0,198
3115330,Josh Malone,WR,NYJ,4.8,0.0,192
3609,Josh McCown,QB,None,0.0,0.0,105
2971281,Pharaoh Brown,TE,HOU,35.3,0.0,52
16899,Quincy Enunwa,WR,None,0.0,0.0,265
3039725,Ryan Switzer,WR,CLE,0.0,0.0,266
3933568,Davion Davis,WR,MIN,0.0,0.0,267
2978929,Corey Coleman,WR,None,0.0,0.0,268
3122143,Cullen Gillaspia,RB,HOU,1.1,0.0,159
13940,James Develin,RB,NE,0.0,0.0,199
14193,Jacquizz Rodgers,RB,None,0.0,0.0,200
3039723,T.J. Logan,RB,TB,0.0,0.0,201
3046401,Keith Kirkwood,WR,CAR,1.8,9.56,208
2576179,Matt LaCosse,TE,NE,0.0,0.0,133
16020,Spencer Ware,RB,None,0.0,0.0,202
2977665,Chad Kelly,QB,None,0.0,0.0,106
14028,Stevan Ridley,RB,None,0.0,0.0,203
11439,Pierre Garcon,WR,None,0.0,0.0,269
14145,Charles Clay,TE,None,0.0,0.0,134
3917846,Mark Walton,RB,MIA,0.0,0.0,204
4374496,DeMichael Harris,WR,IND,17.5,0.0,157
3915145,Kirk Merritt,WR,MIA,0.0,0.0,270
4039253,Trevon Wesco,TE,NYJ,1.0,7.24,112
2980077,Jonathan Williams,RB,None,2.6,0.0,146
2515962,DeAndrew White,WR,BAL,0.0,0.0,271
2971888,Kenneth Dixon,RB,None,0.0,0.0,205
3915381,John Kelly,RB,CLE,0.0,0.0,206
3042435,Kevin White,WR,SF,0.0,0.0,272
3886636,Alex Barnes,RB,TEN,0.0,0.0,207
3059760,Taywan Taylor,WR,CLE,0.0,0.0,273
4039274,Jonathan Ward,RB,ARI,7.6,0.0,133
4035020,Charlie Woerner,TE,SF,5.1,0.0,93
8627,Derek Anderson,QB,None,0.0,0.0,107
3126263,Charles Jones,TE,PIT,0.0,0.0,135
4362878,Scottie Phillips,RB,HOU,2.1,0.0,150
16921,Alfred Blue,RB,JAX,0.0,0.0,208
16366,Zach Line,RB,NO,0.0,0.0,209
3125107,Andrew Beck,TE,DEN,0.0,9.44,136
15478,Brandon Bolden,RB,NE,0.0,0.0,210
17348,Xavier Grimble,TE,None,0.0,0.0,137
2575408,Rob Kelley,RB,None,0.0,0.0,211
2521161,Zach Zenner,RB,MIA,0.0,0.0,212
3915230,C.J. Conrad,TE,None,0.0,0.0,138
2512197,Rod Smith,RB,None,0.0,0.0,213
4035671,Tyler Huntley,QB,BAL,2.9,0.06,66
17223,Roosevelt Nix,RB,None,0.0,0.0,214
3118906,John Lovett,RB,GB,0.6,0.0,164
15973,Tommy Bohanon,RB,None,0.0,0.0,215
2980378,Cody Core,WR,None,0.0,0.0,274
14902,Orson Charles,TE,DEN,0.0,0.0,139
3932935,Deontay Burnett,WR,PHI,3.4,0.0,195
3050481,Tanner Hudson,TE,TB,5.6,0.0,92
16995,Bennie Fowler,WR,NO,2.1,0.0,204
3895857,Damion Ratley,WR,HOU,8.3,7.36,178
3122818,Tommy Sweeney,TE,BUF,0.0,0.0,140
2978244,Ricky Ortiz,RB,NO,0.0,0.0,216
2515759,J.J. Nelson,WR,IND,0.0,0.0,275
2582424,Jake Rudock,QB,MIA,0.0,0.0,108
11128,Matt Moore,QB,KC,0.0,0.0,109
2577253,Javorius Allen,RB,None,0.0,0.0,217
3915115,Jordan Scarlett,RB,MIA,0.0,0.0,218
17284,Charcandrick West,RB,None,0.0,0.0,219
3705353,Rodney Anderson,RB,None,0.0,0.0,220
3052096,Johnny Mundt,TE,LAR,7.3,7.63,86
3046705,Tyrone Swoopes,TE,WSH,0.0,0.0,141
14894,Robert Turbin,RB,None,0.0,0.0,221
4420894,Christian Wade,RB,BUF,0.0,0.0,222
2980197,Darius Jackson,RB,None,0.0,0.0,223
16172,Jaron Brown,WR,None,0.0,0.0,276
16969,Kapri Bibbs,RB,GB,0.0,0.0,224
4035426,Stephen Sullivan,TE,CAR,0.0,0.0,142
4048717,Rico Gafford,WR,ARI,0.0,7.02,277
4069806,Jason Moore,WR,LAC,0.0,14.86,278
3948283,Stephen Carlson,TE,CLE,1.6,3.67,106
4035014,Isaac Nauta,RB,GB,0.8,0.0,162
4239083,Mike Warren,RB,None,0.0,0.0,225
3916071,Gary Jennings,WR,IND,0.0,0.0,279
2974365,Danny Vitale,RB,NE,0.0,0.0,226
2977881,Paxton Lynch,QB,None,0.0,0.0,110
11247,Jonathan Stewart,RB,None,0.0,0.0,227
3917166,Omar Bayless,WR,CAR,0.0,0.0,280
3115315,Duke Williams,WR,BUF,0.0,0.0,281
4049301,Anthony Johnson,WR,PIT,0.0,0.0,282
3914240,Tyler Davis,TE,JAX,0.0,6.33,143
15403,Derek Carrier,TE,OAK,1.9,7.24,102
2577245,Tre Madden,RB,None,0.0,0.0,228
16803,Jeremy Hill,RB,None,0.0,0.0,229
3052061,Luke Falk,QB,NYJ,0.0,0.0,111
3924318,Emanuel Hall,WR,WSH,0.0,0.0,283
12601,Mike Wallace,WR,None,0.0,0.0,284
3066052,Chad Williams,WR,None,0.0,0.0,285
3051381,Mike White,QB,NYJ,0.0,0.0,112
15003,Rhett Ellison,TE,NYG,0.0,0.0,144
3052449,Dalyn Dawkins,RB,None,0.0,0.0,230
3120659,Daurice Fountain,WR,IND,3.3,0.0,196
3052450,Danny Etling,QB,SEA,0.0,0.0,113
2511109,Trevor Siemian,QB,NO,0.0,0.0,114
2574918,Tommylee Lewis,WR,None,2.4,0.0,203
3039794,James Looney,TE,None,0.0,0.0,145
16055,Benny Cunningham,RB,None,0.0,0.0,231
3043097,Cameron Artis-Payne,RB,None,0.0,0.0,232
14032,Torrey Smith,WR,None,0.0,0.0,286
3886841,Tony Brooks-James,RB,ATL,0.4,0.0,165
4038539,Sewo Olonilua,RB,DAL,0.0,0.0,233
16252,Tyler Bray,QB,CHI,0.72,0.0,77
3116144,Clayton Thorson,QB,NYG,0.0,0.0,115
3932936,Caleb Wilson,TE,PHI,0.0,0.0,146
3917812,Nathan Cottrell,RB,JAX,0.0,2.12,234
16793,Cody Latimer,WR,None,0.0,0.0,287
2514123,Marcus Murphy,RB,CAR,0.0,0.0,235
4421446,Craig Reynolds,RB,JAX,1.2,0.0,158
3915575,Kelvin McKnight,WR,None,0.0,0.0,288
3048924,David Williams,RB,DEN,0.0,0.0,236
16880,TJ Jones,WR,NYG,0.0,0.0,289
14901,Dwayne Allen,TE,None,0.0,0.0,147
13228,Jermaine Gresham,TE,None,0.0,0.0,148
15351,Derrick Coleman,RB,None,0.0,0.0,237
2981212,Shane Smith,RB,None,0.0,0.0,238
2970262,J.P. Holtz,TE,CHI,0.0,3.75,149
15952,Mike Gillislee,RB,None,0.0,0.0,239
10487,Drew Stanton,QB,TB,0.0,0.0,116
2968204,Cole Hikutini,TE,DAL,0.0,0.0,150
12576,Brandon LaFell,WR,None,0.0,0.0,290
2971589,Paul Perkins,RB,IND,0.0,0.0,240
3128843,Alex McGough,QB,SEA,0.0,0.0,117
2980120,Colin Thompson,TE,CAR,7.2,0.0,87
16994,David Fluellen,RB,None,0.0,0.0,241
3046320,Marcell Ateman,WR,OAK,0.0,0.0,291
2515416,Jeremy Langford,RB,ATL,0.0,0.0,242
3915536,Mike Weber,RB,GB,0.0,0.0,243
3056577,Da'Mari Scott,WR,None,0.0,0.0,292
3052600,Davis Webb,QB,BUF,0.0,0.0,118
3929927,Karan Higdon,RB,None,0.0,0.0,244
2972240,Jason Croom,TE,PHI,6.8,0.0,91
3895789,Quadree Henderson,WR,PIT,0.0,0.0,293
2577243,Cody Kessler,QB,None,0.0,0.0,119
15428,Jermaine Kearse,WR,None,0.0,0.0,294
2971397,Fred Brown,WR,None,0.0,0.0,295
3041097,Tanner Lee,QB,None,0.0,0.0,120
14908,Michael Floyd,WR,None,0.0,0.0,296
14918,Jarius Wright,WR,None,0.0,0.0,297
3125232,Nick Bawden,RB,DET,0.0,0.0,245
3052662,Keith Ford,RB,GB,0.0,0.0,246
16821,David Fales,QB,None,0.0,0.0,121
15693,Alex Tanney,QB,NYG,0.0,0.0,122
3115359,Daniel Helm,TE,SF,0.0,0.0,151
3916129,Isaiah Zuber,WR,NE,6.0,0.0,183
4241723,Damion Willis,WR,CLE,0.0,0.0,298
3049872,Kyle Lauletta,QB,CLE,0.0,0.0,123
3060919,Wes Hills,RB,None,0.0,0.0,247
3936647,Ross Travis,TE,NYJ,0.0,0.0,152
2975863,Eric Saubert,TE,JAX,3.1,3.82,99
3699902,Stanley Morgan,WR,CIN,0.0,0.0,299
13484,Joe Webb III,WR,NYG,0.0,0.0,300
2972283,Tra Carson,RB,None,0.0,0.0,248
15974,Dion Sims,TE,None,0.0,0.0,153
17091,Erik Swoope,TE,None,0.0,0.0,154
4081127,Antony Auclair,TE,TB,0.0,4.23,155
2983209,Chester Rogers,WR,TEN,0.0,0.0,301
3115443,Cody Hollister,WR,TEN,1.7,6.71,209
2972092,Kyle Sloter,QB,OAK,0.0,0.0,124
3040146,Akrum Wadley,RB,None,0.0,0.0,249
15878,Terrance Williams,WR,None,0.0,0.0,302
3919104,Kerrith Whyte,RB,None,0.0,0.0,250
16227,Russell Shepard,WR,None,0.0,0.0,303
2982761,Andy Jones,WR,None,0.0,0.0,304
3120980,Keelan Doss,WR,OAK,0.0,0.0,305
4043161,Antoine Wesley,WR,BAL,0.0,0.0,306
15555,Josh Bellamy,WR,None,0.0,0.0,307
4002672,Moritz Bohringer,TE,CIN,0.0,0.0,156
3126997,Tom Kennedy,WR,DET,0.0,0.0,308
2578377,Josh Perkins,TE,PHI,0.0,0.0,157
4035102,Damarea Crockett,RB,DEN,0.0,0.0,251
14403,Andre Holmes,WR,DEN,0.0,0.0,309
3884368,James Williams,RB,DET,0.0,0.0,252
3045380,Bobo Wilson,WR,TB,0.0,0.0,310
2513770,Neal Sterling,TE,KC,0.0,0.0,158
12570,Darrius Heyward-Bey,WR,None,0.0,0.0,311
4217370,Cyril Grayson,WR,TB,0.0,0.0,312
14156,Niles Paul,TE,None,0.0,0.0,159
3930900,Ben Ellefson,TE,JAX,1.5,0.0,109
2971289,Byron Marshall,RB,None,0.0,0.0,253
3051387,Marcus Baugh,TE,WSH,0.7,0.0,113
3045118,Jordan Leggett,TE,None,0.0,0.0,160
3121583,Roc Thomas,RB,JAX,0.0,0.0,254
4036129,Dominique Dafney,TE,GB,9.6,0.0,82
4040792,Jaleel Scott,WR,NYJ,2.1,0.0,205
15457,Travaris Cadet,RB,None,0.0,0.0,255
2520698,Cameron Meredith,WR,NE,0.0,0.0,313
14100,Dwayne Harris,WR,CHI,-2.0,0.0,396
2576804,Nick O'Leary,TE,OAK,0.0,0.0,161
15204,Garrett Celek,TE,SF,0.0,0.0,162
12550,John Phillips,TE,None,0.0,0.0,163
3116563,Shaun Wilson,RB,None,0.0,0.0,256
3126075,Spencer Schnell,WR,None,0.0,0.0,314
15855,Christine Michael,RB,None,0.0,0.0,257
3917849,Lawrence Cager,WR,NYJ,4.5,0.0,194
3128317,Juwann Winfree,WR,GB,0.0,0.0,315
3918026,Devante Mays,RB,None,0.0,0.0,258
3057863,Jason Vander Laan,TE,None,0.0,0.0,164
2990959,Rico Gathers,TE,None,0.0,0.0,165
3139591,Quinton Flowers,RB,None,0.0,0.0,259
3925348,Hale Hentges,TE,MIN,0.0,0.0,166
15896,Brice Butler,WR,None,0.0,0.0,316
2970038,David Grinnage,TE,None,0.0,0.0,167
