id,name,position,team,total_points,projected_total_points,rank
13982,Julio Jones,WR,TEN,0.0,184.34,21
15880,Robert Woods,WR,LAR,0.0,200.24,14
4035538,David Montgomery,RB,CHI,0.0,210.97,17
2976499,Amari Cooper,WR,DAL,0.0,190.65,17
4047365,Josh Jacobs,RB,OAK,0.0,210.3,18
4045163,Miles Sanders,RB,PHI,0.0,216.93,15
-16023,Steelers D/ST,D/ST,PIT,0.0,134.73,6
2577417,Dak Prescott,QB,DAL,0.0,345.04,4
8439,Aaron Rodgers,QB,GB,0.0,321.43,6
-16033,Ravens D/ST,D/ST,BAL,0.0,139.1,2
3919596,Chris Carson,RB,SEA,0.0,209.0,19
4360248,Kyle Pitts,TE,ATL,0.0,154.41,6
4259545,D'Andre Swift,RB,DET,0.0,205.38,20
4241985,J.K. Dobbins,RB,BAL,0.0,198.58,21
3116165,Chris Godwin,WR,TB,0.0,185.85,20
2577327,Tyler Lockett,WR,SEA,0.0,196.27,16
14881,Russell Wilson,QB,SEA,0.0,314.4,8
4036133,T.J. Hockenson,TE,DET,0.0,158.91,5
2977187,Cooper Kupp,WR,LAR,0.0,189.15,18
2330,Tom Brady,QB,TB,0.0,321.32,7
3915416,DJ Moore,WR,CAR,0.0,185.92,19
2473037,Jason Myers,K,SEA,0.0,140.23,4
4038941,Justin Herbert,QB,LAC,0.0,310.5,9
3932905,Diontae Johnson,WR,PIT,0.0,182.06,22
3049899,Younghoe Koo,K,ATL,0.0,127.94,16
-16014,Rams D/ST,D/ST,LAR,0.0,127.0,10
16813,Logan Thomas,TE,WSH,0.0,144.37,7
4360438,Brandon Aiyuk,WR,SF,0.0,181.1,23
16733,Odell Beckham Jr.,WR,CLE,0.0,166.89,35
-16028,Washington D/ST,D/ST,WSH,0.0,135.13,5
-16025,49ers D/ST,D/ST,SF,0.0,135.87,4
4052042,James Robinson,RB,JAX,0.0,214.7,16
3059915,Kareem Hunt,RB,CLE,0.0,161.48,26
3120348,JuJu Smith-Schuster,WR,PIT,0.0,168.8,33
4362628,Ja'Marr Chase,WR,CIN,0.0,169.29,32
2974858,Kenny Golladay,WR,NYG,0.0,179.29,25
3886818,Myles Gaskin,RB,MIA,0.0,167.22,24
-16002,Bills D/ST,D/ST,BUF,0.0,138.16,3
4239993,Tee Higgins,WR,CIN,0.0,176.23,26
3119195,Chase Edmonds,RB,ARI,0.0,181.84,22
4039359,Darrell Henderson Jr.,RB,LAR,0.0,152.75,29
2976316,Michael Thomas,WR,NO,0.0,139.68,50
4046692,Chase Claypool,WR,PIT,0.0,175.31,27
3128429,Courtland Sutton,WR,DEN,0.0,179.76,24
2574808,Robby Anderson,WR,CAR,0.0,174.02,30
4241463,Jerry Jeudy,WR,DEN,0.0,174.35,28
3124679,Jason Sanders,K,MIA,0.0,136.61,6
14876,Ryan Tannehill,QB,TEN,0.0,293.39,11
3121023,Dallas Goedert,TE,PHI,0.0,127.43,8
4036131,Noah Fant,TE,DEN,0.0,123.53,10
3025433,Mike Davis,RB,ATL,0.0,173.73,23
16731,Brandin Cooks,WR,HOU,0.0,174.11,29
2975674,Robert Tonyan,TE,GB,0.0,125.95,9
2576414,Raheem Mostert,RB,SF,0.0,144.38,31
16339,Brandon McManus,K,DEN,0.0,138.34,5
4040715,Jalen Hurts,QB,PHI,0.0,294.55,10
3115364,Leonard Fournette,RB,TB,0.0,146.9,30
4241478,DeVonta Smith,WR,PHI,0.0,161.98,38
3045144,Tyler Boyd,WR,CIN,0.0,167.46,34
4361579,Javonte Williams,RB,DEN,0.0,159.33,27
4249087,Matt Gay,K,LAR,0.0,140.47,3
16790,Jarvis Landry,WR,CLE,0.0,158.4,42
4243160,Laviska Shenault Jr.,WR,JAX,0.0,164.07,37
4036348,Michael Gallup,WR,DAL,0.0,171.78,31
3126486,Deebo Samuel,WR,SF,0.0,158.35,43
3116164,Mike Gesicki,TE,MIA,0.0,115.6,12
3115394,DJ Chark Jr.,WR,JAX,0.0,158.61,41
-16007,Broncos D/ST,D/ST,DEN,0.0,130.51,8
12483,Matthew Stafford,QB,LAR,0.0,282.34,13
3052876,William Fuller V,WR,MIA,0.0,158.19,44
2576434,Melvin Gordon III,RB,DEN,0.0,134.17,35
4372016,Jaylen Waddle,WR,MIA,0.0,148.11,47
13934,Antonio Brown,WR,TB,0.0,144.54,49
2979843,Kenyan Drake,RB,OAK,0.0,141.18,32
3925347,Damien Harris,RB,NE,0.0,163.85,25
3121427,Curtis Samuel,WR,WSH,0.0,161.33,39
4241372,Marquise Brown,WR,BAL,0.0,160.92,40
3915511,Joe Burrow,QB,CIN,0.0,286.52,12
12460,Graham Gano,K,NYG,0.0,135.35,8
3042778,Corey Davis,WR,NYJ,0.0,156.46,46
-16017,Patriots D/ST,D/ST,NE,0.0,129.1,9
4241475,Henry Ruggs III,WR,OAK,0.0,145.36,48
3912550,Ronald Jones II,RB,TB,0.0,132.2,37
4360310,Trevor Lawrence,QB,JAX,0.0,269.22,15
15072,Marvin Jones Jr.,WR,JAX,0.0,164.19,36
3045147,James Conner,RB,ARI,0.0,135.14,33
15349,Cole Beasley,WR,BUF,0.0,138.24,52
13229,Rob Gronkowski,TE,TB,0.0,105.24,16
3054212,Jonnu Smith,TE,NE,0.0,116.04,11
4035676,Zack Moss,RB,BUF,0.0,133.86,36
2508176,David Johnson,RB,HOU,0.0,112.71,44
4240657,Michael Carter,RB,NYJ,0.0,124.81,39
4239996,Travis Etienne Jr.,RB,JAX,0.0,0.0,142
4040980,Irv Smith Jr.,TE,MIN,0.0,110.1,14
4239934,AJ Dillon,RB,GB,0.0,135.05,34
3045138,Mike Williams,WR,LAC,0.0,157.47,45
3917232,Tyler Bass,K,BUF,0.0,131.27,12
-16005,Browns D/ST,D/ST,CLE,0.0,130.75,7
4241401,Trey Sermon,RB,SF,0.0,110.09,47
4241802,Jalen Reagor,WR,PHI,0.0,139.66,51
14924,T.Y. Hilton,WR,IND,0.0,131.94,60
4035004,Mecole Hardman,WR,KC,0.0,134.51,56
-16011,Colts D/ST,D/ST,IND,0.0,126.2,11
2576623,DeVante Parker,WR,MIA,0.0,130.03,61
3051876,Evan Engram,TE,NYG,0.0,103.47,17
2980453,Jamaal Williams,RB,DET,0.0,128.5,38
3916430,Nyheim Hines,RB,IND,0.0,116.98,40
2573401,Tyler Higbee,TE,LAR,0.0,112.98,13
4040761,Devin Singletary,RB,BUF,0.0,111.03,46
4040655,Darnell Mooney,WR,CHI,0.0,132.93,59
14993,Greg Zuerlein,K,DAL,0.0,129.02,13
4035687,Michael Pittman Jr.,WR,IND,0.0,136.63,55
2572861,J.D. McKissic,RB,WSH,0.0,116.63,41
3052587,Baker Mayfield,QB,CLE,0.0,273.87,14
3046439,Hunter Henry,TE,NE,0.0,91.76,24
11237,Matt Ryan,QB,ATL,0.0,269.07,16
3052117,Phillip Lindsay,RB,HOU,0.0,116.31,42
4241479,Tua Tagovailoa,QB,MIA,0.0,265.51,17
4362887,Justin Fields,QB,CHI,0.0,254.49,23
4372414,Elijah Moore,WR,NYJ,0.0,127.44,63
16732,Eric Ebron,TE,PIT,0.0,94.05,22
4035170,Marquez Callaway,WR,NO,0.0,137.51,53
3916433,Jakobi Meyers,WR,NE,0.0,137.27,54
3121410,Parris Campbell,WR,IND,0.0,114.77,68
-16018,Saints D/ST,D/ST,NO,0.0,121.86,13
2971618,Nelson Agholor,WR,NE,0.0,133.33,58
3043275,Austin Hooper,TE,CLE,0.0,109.59,15
-16015,Dolphins D/ST,D/ST,MIA,0.0,123.34,12
5536,Ben Roethlisberger,QB,PIT,0.0,257.32,22
11122,Matt Prater,K,ARI,0.0,131.39,11
2998120,Josh Lambo,K,JAX,0.0,133.52,9
16913,James White,RB,NE,0.0,114.51,43
3051926,Gus Edwards,RB,BAL,0.0,112.17,45
3916148,Tony Pollard,RB,DAL,0.0,97.52,50
3115378,Russell Gage,WR,ATL,0.0,124.45,64
3122840,Deshaun Watson,QB,HOU,0.0,0.0,66
12731,Ryan Succop,K,TB,0.0,132.94,10
14053,Randall Cobb,WR,GB,0.0,123.99,65
15920,Latavius Murray,RB,NO,0.0,78.45,56
4048244,Alexander Mattison,RB,MIN,0.0,101.97,48
13983,A.J. Green,WR,ARI,0.0,110.9,70
2576716,Jamison Crowder,WR,NYJ,0.0,129.29,62
4383351,Trey Lance,QB,SF,0.0,224.72,27
-16009,Packers D/ST,D/ST,GB,0.0,121.11,15
14880,Kirk Cousins,QB,MIN,0.0,262.23,20
3915165,Rodrigo Blankenship,K,IND,0.0,126.69,19
3911853,Adam Trautman,TE,NO,0.0,81.49,27
8664,Ryan Fitzpatrick,QB,WSH,0.0,265.46,18
-16016,Vikings D/ST,D/ST,MIN,0.0,121.23,14
2587819,Tyrell Williams,WR,DET,0.0,134.22,57
13994,Cam Newton,QB,NE,0.0,135.49,33
15835,Zach Ertz,TE,PHI,0.0,92.94,23
-16029,Panthers D/ST,D/ST,CAR,0.0,104.11,21
4240021,Cam Akers,RB,LAR,0.0,0.0,143
3917792,Daniel Jones,QB,NYG,0.0,262.87,19
3051909,Daniel Carlson,K,OAK,0.0,126.46,20
4372485,Rondale Moore,WR,ARI,0.0,117.59,67
4360939,Rashod Bateman,WR,BAL,0.0,87.64,78
3128721,Sony Michel,RB,LAR,0.0,156.26,28
2976592,Sterling Shepard,WR,NYG,0.0,112.15,69
4258595,Cole Kmet,TE,CHI,0.0,94.63,20
12537,Jared Cook,TE,LAC,0.0,94.27,21
4361259,Zach Wilson,QB,NYJ,0.0,243.01,25
3066158,Tarik Cohen,RB,CHI,0.0,69.93,63
2979477,Tevin Coleman,RB,NYJ,0.0,87.8,51
16757,Derek Carr,QB,OAK,0.0,259.48,21
15826,Giovani Bernard,RB,TB,0.0,83.78,53
3916209,Xavier Jones,RB,LAR,0.0,34.5,80
4362630,Terrace Marshall Jr.,WR,CAR,0.0,105.55,71
2570986,Malcolm Brown,RB,MIA,0.0,99.96,49
-16003,Bears D/ST,D/ST,CHI,0.0,108.18,19
4241416,Chuba Hubbard,RB,CAR,0.0,49.69,70
13295,Emmanuel Sanders,WR,BUF,0.0,102.25,72
2969939,Jameis Winston,QB,NO,0.0,214.11,29
-16012,Chiefs D/ST,D/ST,KC,0.0,99.67,24
3115375,Darrel Williams,RB,KC,0.0,83.38,54
9354,Robbie Gould,K,SF,0.0,128.44,15
10636,Mason Crosby,K,GB,0.0,124.38,23
4240600,Kadarius Toney,WR,NYG,0.0,100.34,73
3049698,Anthony Firkser,TE,TEN,0.0,98.06,18
17082,Cody Parkey,K,None,0.0,0.0,34
4243537,Gabriel Davis,WR,BUF,0.0,117.67,66
4374302,Amon-Ra St. Brown,WR,DET,0.0,98.16,75
-16020,Jets D/ST,D/ST,NYJ,0.0,101.6,22
3139925,Rashaad Penny,RB,SEA,0.0,76.3,59
2972460,Breshad Perriman,WR,DET,0.0,94.41,77
-16022,Cardinals D/ST,D/ST,ARI,0.0,110.94,17
3128451,Tre'Quan Smith,WR,NO,0.0,78.3,84
3122866,Devontae Booker,RB,NYG,0.0,57.13,67
-16019,Giants D/ST,D/ST,NYG,0.0,112.86,16
16725,Sammy Watkins,WR,BAL,0.0,73.11,89
4036431,Darrynton Evans,RB,TEN,0.0,87.78,52
2991767,Blake Jarwin,TE,DAL,0.0,95.86,19
3128390,Allen Lazard,WR,GB,0.0,75.6,88
4038818,Bryan Edwards,WR,OAK,0.0,100.19,74
2573079,Carson Wentz,QB,IND,0.0,241.14,26
16804,John Brown,WR,OAK,0.0,71.9,90
4569173,Rhamondre Stevenson,RB,NE,0.0,63.91,64
-16026,Seahawks D/ST,D/ST,SEA,0.0,99.71,23
13981,Mark Ingram II,RB,HOU,0.0,76.46,58
3046779,Jared Goff,QB,DET,0.0,252.68,24
2985659,Wil Lutz,K,NO,0.0,91.56,32
17359,Damien Williams,RB,CHI,0.0,57.19,66
10621,Nick Folk,K,NE,0.0,127.74,17
16777,Carlos Hyde,RB,JAX,0.0,82.71,55
3139605,Marlon Mack,RB,IND,0.0,48.48,72
4361411,Pat Freiermuth,TE,PIT,0.0,35.11,49
3912547,Sam Darnold,QB,CAR,0.0,224.37,28
3918639,Gerald Everett,TE,SEA,0.0,81.16,28
2468609,Taysom Hill,QB,NO,0.0,125.33,34
4242433,Joshua Palmer,WR,LAC,0.0,62.1,99
3043080,O.J. Howard,TE,TB,0.0,81.66,26
4241464,Mac Jones,QB,NE,0.0,138.67,32
3895856,Christian Kirk,WR,ARI,0.0,78.92,83
15965,Dustin Hopkins,K,WSH,0.0,126.89,18
3116136,Justin Jackson,RB,LAC,0.0,77.32,57
4360234,Evan McPherson,K,CIN,0.0,128.54,14
4243315,Salvon Ahmed,RB,MIA,0.0,59.78,65
17372,Chris Boswell,K,PIT,0.0,123.72,24
-16010,Titans D/ST,D/ST,TEN,0.0,105.23,20
3916945,Darius Slayton,WR,NYG,0.0,77.14,85
2977644,Todd Gurley II,RB,None,0.0,0.0,144
-16006,Cowboys D/ST,D/ST,DAL,0.0,83.08,29
4258173,Nico Collins,WR,HOU,0.0,96.45,76
-16024,Chargers D/ST,D/ST,LAC,0.0,93.8,25
16760,Jimmy Garoppolo,QB,SF,0.0,80.43,36
3924327,Drew Lock,QB,DEN,0.0,150.67,31
3915411,Ty Johnson,RB,NYJ,0.0,70.95,62
3045127,Wayne Gallman II,RB,SF,0.0,48.85,71
4371733,Kenneth Gainwell,RB,PHI,0.0,26.2,88
4036224,Jake Funk,RB,LAR,0.0,15.79,110
4240380,KJ Hamler,WR,DEN,0.0,67.71,94
3051738,Marquez Valdes-Scantling,WR,GB,0.0,59.02,100
11283,DeSean Jackson,WR,LAR,0.0,84.2,79
14163,Tyrod Taylor,QB,HOU,0.0,170.55,30
3924365,Hayden Hurst,TE,ATL,0.0,71.4,31
3051439,Boston Scott,RB,PHI,0.0,56.61,68
17427,Cairo Santos,K,CHI,0.0,123.34,26
13200,Tim Tebow,TE,None,0.0,0.0,110
4043016,D'Wayne Eskridge,WR,SEA,0.0,82.54,80
4035403,Denzel Mims,WR,NYJ,0.0,44.69,116
3123944,Qadree Ollison,RB,ATL,0.0,75.77,60
2971573,Ka'imi Fairbairn,K,HOU,0.0,125.14,22
3930066,Van Jefferson,WR,LAR,0.0,80.36,81
4035072,Benny Snell Jr.,RB,PIT,0.0,32.03,81
3116389,Samaje Perine,RB,CIN,0.0,52.84,69
4050373,Quez Watkins,WR,PHI,0.0,45.27,113
3124084,Joey Slye,K,CAR,0.0,120.65,30
3930086,Dawson Knox,TE,BUF,0.0,73.26,29
15807,Cordarrelle Patterson,RB,ATL,0.0,72.1,61
4036416,Byron Pringle,WR,KC,0.0,68.05,92
3122976,Jeff Wilson Jr.,RB,SF,0.0,0.0,145
16782,Jerick McKinnon,RB,KC,0.0,26.29,86
-16021,Eagles D/ST,D/ST,PHI,0.0,93.65,26
3135321,Hunter Renfrow,WR,OAK,0.0,57.16,103
3043116,Demarcus Robinson,WR,KC,0.0,75.76,87
4239992,Amari Rodgers,WR,GB,0.0,45.03,115
3910544,Joshua Kelley,RB,LAC,0.0,48.22,73
4258195,Donovan Peoples-Jones,WR,CLE,0.0,68.04,93
13232,Jimmy Graham,TE,CHI,0.0,56.81,38
3050478,Jake Elliott,K,PHI,0.0,122.85,27
4240631,DeeJay Dallas,RB,SEA,0.0,45.86,74
4361577,Dyami Brown,WR,WSH,0.0,69.23,91
3117256,Dalton Schultz,TE,DAL,0.0,63.23,33
4360797,Tutu Atwell,WR,LAR,0.0,54.66,107
3128452,Jordan Akins,TE,HOU,0.0,82.0,25
3150744,Chase McLaughlin,K,CLE,0.0,136.56,7
16728,Teddy Bridgewater,QB,DEN,0.0,120.57,35
-16001,Falcons D/ST,D/ST,ATL,0.0,109.64,18
-16030,Jaguars D/ST,D/ST,JAX,0.0,84.42,28
4360802,Javian Hawkins,RB,ATL,0.0,0.0,146
15825,Le'Veon Bell,RB,None,0.0,0.0,147
16504,Jack Doyle,TE,IND,0.0,59.77,35
4212989,Dan Arnold,TE,CAR,0.0,64.35,32
3134353,Tim Patrick,WR,DEN,0.0,64.02,97
4034952,La'Mical Perine,RB,NYJ,0.0,35.72,79
3116172,Trace McSorley,QB,BAL,0.0,19.62,46
3123050,Chris Herndon,TE,NYJ,0.0,51.88,40
3123076,David Njoku,TE,CLE,0.0,32.21,54
14012,Andy Dalton,QB,CHI,0.0,38.77,38
2574576,C.J. Uzomah,TE,CIN,0.0,72.37,30
3123052,Michael Badgley,K,LAC,0.0,122.36,28
4035793,Quintez Cephus,WR,DET,0.0,41.98,118
4036378,Jordan Love,QB,GB,0.0,12.97,58
3122449,James Washington,WR,PIT,0.0,63.33,98
16002,Kyle Juszczyk,RB,SF,0.0,42.77,76
4411193,Deonte Harris,WR,NO,0.0,56.38,104
4241205,Larry Rountree III,RB,LAC,0.0,30.48,82
15091,Randy Bullock,K,DET,0.0,126.24,21
-16013,Raiders D/ST,D/ST,OAK,0.0,82.38,30
3042910,Rashard Higgins,WR,CLE,0.0,42.5,117
3050487,Anthony Miller,WR,HOU,0.0,79.28,82
3916925,Kerryon Johnson,RB,PHI,0.0,0.0,148
15971,Rex Burkhead,RB,HOU,0.0,26.02,91
2578533,Chris Conley,WR,HOU,0.0,75.79,86
-16034,Texans D/ST,D/ST,HOU,0.0,74.78,32
3045523,Kendrick Bourne,WR,NE,0.0,57.71,102
4047839,N'Keal Harry,WR,NE,0.0,15.12,152
3071572,Keelan Cole,WR,NYJ,0.0,66.48,96
3115306,Josh Reynolds,WR,TEN,0.0,58.61,101
4362452,Jaret Patterson,RB,WSH,0.0,18.72,104
4046676,Tony Jones Jr.,RB,NO,0.0,45.63,75
14054,Kyle Rudolph,TE,NYG,0.0,48.77,42
-16004,Bengals D/ST,D/ST,CIN,0.0,93.19,27
2576491,Adam Humphries,WR,WSH,0.0,49.33,110
4241941,Anthony McFarland Jr.,RB,PIT,0.0,25.94,92
3914397,Scotty Miller,WR,TB,0.0,40.24,119
4035003,Jacob Eason,QB,IND,0.0,23.59,43
3127292,Will Dissly,TE,SEA,0.0,58.55,36
3917914,Olamide Zaccheaus,WR,ATL,0.0,66.99,95
12649,Julian Edelman,WR,NE,0.0,0.0,199
2998565,Mo Alie-Cox,TE,IND,0.0,48.27,43
4046530,Chris Evans,RB,CIN,0.0,29.0,85
2969962,Duke Johnson,RB,None,0.0,0.0,149
3912092,Donald Parham Jr.,TE,LAC,0.0,62.54,34
3049916,Matt Breida,RB,BUF,0.0,21.21,99
3125403,Brian Hill,RB,TEN,0.0,41.73,77
3915823,Keke Coutee,WR,HOU,0.0,53.21,109
3975763,Greg Joseph,K,MIN,0.0,123.67,25
3039707,Mitchell Trubisky,QB,BUF,0.0,18.25,47
-16008,Lions D/ST,D/ST,DET,0.0,77.04,31
2582139,Sam Ficken,K,TEN,0.0,119.07,31
3915399,Preston Williams,WR,MIA,0.0,27.95,131
3917612,Ke'Shawn Vaughn,RB,TB,0.0,8.5,124
4241555,Elijah Mitchell,RB,SF,0.0,22.88,97
5526,Eli Manning,QB,NYG,0.0,0.0,67
4038524,Gardner Minshew II,QB,JAX,0.0,13.33,56
4034946,Kyle Trask,QB,TB,0.0,22.75,44
3139522,Travis Fulgham,WR,PHI,0.0,15.02,153
2582410,Tyler Kroft,TE,NYJ,0.0,45.76,44
3051902,Peyton Barber,RB,WSH,0.0,25.47,94
4374033,Jermar Jefferson,RB,DET,0.0,26.1,89
4035886,Khalil Herbert,RB,CHI,0.0,9.71,120
4259805,Kylin Hill,RB,GB,0.0,16.8,107
4039050,Devin Duvernay,WR,BAL,0.0,26.64,133
4242873,Eno Benjamin,RB,ARI,0.0,17.51,105
4040774,Harrison Bryant,TE,CLE,0.0,39.68,48
4240904,Kellen Mond,QB,MIN,0.0,11.81,62
10452,Adrian Peterson,RB,None,0.0,0.0,150
2565969,Taylor Heinicke,QB,WSH,0.0,27.5,41
2580,Drew Brees,QB,NO,0.0,0.0,68
3139602,D'Ernest Johnson,RB,CLE,0.0,24.21,95
2977609,Devin Funchess,WR,GB,0.0,8.55,166
16944,Devonta Freeman,RB,NO,0.0,5.61,136
2978109,Zach Pascal,WR,IND,0.0,54.82,105
3929645,Juwan Johnson,TE,NO,0.0,41.92,46
4371986,Anthony Schwartz,WR,CLE,0.0,15.6,148
9704,Stephen Gostkowski,K,None,0.0,0.0,35
4241424,Tylan Wallace,WR,BAL,0.0,8.35,169
2972091,Jalen Richard,RB,OAK,0.0,29.61,84
4259979,Lynn Bowden Jr.,WR,MIA,0.0,0.0,200
3116721,Jaylen Samuels,RB,PIT,0.0,23.47,96
5528,Larry Fitzgerald,WR,None,0.0,0.0,201
4242546,Davis Mills,QB,HOU,0.0,78.05,37
4040616,Dwayne Haskins,QB,PIT,0.0,0.0,69
4036026,Dez Fitzpatrick,WR,TEN,0.0,31.15,126
3895785,Ben DiNucci,QB,DAL,0.0,0.0,70
4035115,Albert Okwuegbunam,TE,DEN,0.0,31.23,57
3932430,Jalen Guyton,WR,LAC,0.0,45.18,114
4212909,David Moore,WR,CAR,0.0,28.16,130
2576336,Ameer Abdullah,RB,MIN,0.0,17.12,106
4039607,J.J. Taylor,RB,NE,0.0,37.93,78
4038441,Justice Hill,RB,BAL,0.0,26.09,90
2310331,Tyler Johnson,WR,TB,0.0,13.95,156
3128724,Isaiah McKenzie,WR,BUF,0.0,54.81,106
3060022,Jordan Howard,RB,PHI,0.0,19.71,100
4035098,Tucker McCann,K,TEN,0.0,0.0,36
2576980,Marcus Mariota,QB,OAK,0.0,16.36,49
3040035,Greg Ward,WR,PHI,0.0,21.53,139
4035465,Cornell Powell,WR,KC,0.0,8.78,165
2577134,Ty Montgomery,WR,NO,0.0,27.9,132
4240472,Noah Gray,TE,KC,0.0,8.42,82
4589245,Mike Strachan,WR,IND,0.0,3.53,187
4362504,Brevin Jordan,TE,HOU,0.0,13.71,72
4239944,Hunter Long,TE,MIA,0.0,15.47,67
4035222,Trayveon Williams,RB,CIN,0.0,11.37,115
3128774,Kalen Ballage,RB,PIT,0.0,10.55,118
15839,Marquise Goodwin,WR,CHI,0.0,26.26,134
4241820,Sam Ehlinger,QB,IND,0.0,0.0,71
10456,Marshawn Lynch,RB,None,0.0,0.0,151
3052177,John Ross,WR,NYG,0.0,15.72,147
4037457,Travis Homer,RB,SEA,0.0,22.56,98
3139033,Mike Boone,RB,DEN,0.0,25.89,93
11252,Joe Flacco,QB,PHI,0.0,21.22,45
3892889,Dede Westbrook,WR,MIN,0.0,21.39,140
3123969,Ito Smith,RB,MIN,0.0,0.0,152
3915486,Tyler Conklin,TE,MIN,0.0,58.32,37
3127586,Jeremy McNichols,RB,TEN,0.0,0.0,153
3135726,Jon Brown,K,None,0.0,0.0,37
17051,Albert Wilson,WR,MIA,0.0,34.59,122
3045225,Jake Butt,TE,CHI,0.0,0.0,111
3843945,Foster Moreau,TE,OAK,0.0,33.82,51
3122672,Royce Freeman,RB,DEN,0.0,7.97,125
4240573,Ihmir Smith-Marsette,WR,MIN,0.0,7.18,174
2508079,James O'Shaughnessy,TE,JAX,0.0,51.0,41
3932144,Jacob Harris,TE,LAR,0.0,15.91,66
3919602,Matt Ammendola,K,NYJ,0.0,121.05,29
3125404,Jacob Hollister,TE,BUF,0.0,41.27,47
4243830,Jaelon Darden,WR,TB,0.0,9.53,163
3921564,Auden Tate,WR,CIN,0.0,45.54,112
5529,Philip Rivers,QB,IND,0.0,0.0,72
17258,Willie Snead IV,WR,OAK,0.0,22.63,138
3115328,Jalen Hurd,WR,SF,0.0,11.24,159
4039160,Kylen Granson,TE,IND,0.0,33.77,52
4372780,Tommy Tremble,TE,CAR,0.0,6.61,99
4037478,Gerrid Doaks,RB,MIA,0.0,16.38,109
8479,Frank Gore,RB,None,0.0,0.0,154
2578570,Jacoby Brissett,QB,MIA,0.0,31.28,39
15837,Mike Glennon,QB,NYG,0.0,12.13,61
4039043,Collin Johnson,WR,JAX,0.0,24.71,136
3116407,Mason Rudolph,QB,PIT,0.0,28.54,40
17453,Cameron Brate,TE,TB,0.0,18.72,63
4029893,Antonio Gandy-Golden,WR,WSH,0.0,5.69,177
4035537,Kene Nwangwu,RB,MIN,0.0,10.18,119
3932423,Miles Boykin,WR,BAL,0.0,18.95,143
3894912,Tyron Johnson,WR,LAC,0.0,39.73,120
3728262,Ray-Ray McCloud,WR,PIT,0.0,30.85,127
15705,Josh Gordon,WR,None,0.0,0.0,202
2970726,Maxx Williams,TE,ARI,0.0,56.81,39
14877,Nick Foles,QB,CHI,0.0,0.0,73
3068939,Aldrick Rosas,K,NO,0.0,36.72,33
14922,Mohamed Sanu Sr.,WR,SF,0.0,20.92,142
3047968,Chad Beebe,WR,MIN,0.0,30.67,128
1097,Adam Vinatieri,K,None,0.0,0.0,38
3059918,Rodney Adams,WR,CHI,0.0,0.0,203
2577667,Damiere Byrd,WR,CHI,0.0,34.43,123
4040732,Raymond Calais,RB,None,0.0,0.0,155
3914328,Andy Isabella,WR,ARI,0.0,0.0,204
2514206,Blake Bell,TE,KC,0.0,26.76,59
3127310,Drew Sample,TE,CIN,0.0,31.18,58
4035826,Demetric Felton,RB,CLE,0.0,9.07,122
3928925,JaMycal Hasty,RB,SF,0.0,6.13,130
3122899,Richie James,WR,SF,0.0,31.5,125
13217,Golden Tate,WR,None,0.0,0.0,205
4240661,Dazz Newsome,WR,CHI,0.0,7.12,175
4361606,Darwin Thompson,RB,KC,0.0,5.99,131
